-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000,0.35355,0.00000,-0.35355,0.50000,-0.35355,0.00000,0.35355,-0.50000
-0.35355,-0.50000,0.35355,-9.5367e-7,0.35355,-0.50000,-0.35355,1.0000,-0.35355,-0.50000,0.35355,-2.8610e-6,0.35355,-0.50000,-0.35355,1.0000,-0.35355,-0.50000,0.35355,-4.7684e-6,0.35355,-0.49999,-0.35355,0.99999,-0.35355,-0.49999,0.35355,-6.6757e-6,0.35355,-0.49999,-0.35355,0.99999,-0.35355,-0.49999,0.35355,-8.5831e-6,0.35355,-0.49999,-0.35355,0.99999,-0.35355,-0.49999,0.35355,-0.000010490,0.35355,-0.49999,-0.35355,0.99999,-0.35355,-0.49999,0.35355,-0.000012398,0.35355,-0.49999,-0.35355,0.99999,-0.35355,-0.49999,0.35355,-0.000014305,0.35355,-0.49999,-0.35355,0.99998,-0.35355,-0.49998,0.35355,-0.000016212,0.35355,-0.49998,-0.35355,0.99998,-0.35355,-0.49998,0.35355,-0.000018120,0.35355,-0.49998,-0.35355,0.99998,-0.35355,-0.49998,0.35355,-0.000020027,0.35355,-0.49998,-0.35355,0.99998,-0.35355,-0.49998,0.35355,-0.000021935,0.35355,-0.49998,-0.35355,0.99998,-0.35355,-0.49998,0.35355,-0.000023842
-0.35355,0.00000,-0.70711,0.50000,0.35355,0.00000,-0.35355,-0.50000,0.70711,0.00000,0.35355,-1.0000,0.35356,0.00000,0.70711,-0.50000,-0.35355,0.00000,0.35356,0.50000,-0.70711,0.00000,-0.35355,1.0000,-0.35356,0.00000,-0.70711,0.50001,0.35355,0.00000,-0.35356,-0.50000,0.70711,0.00000,0.35355,-1.0000,0.35356,0.00000,0.70711,-0.50001,-0.35355,0.00000,0.35356,0.50000,-0.70711,0.00000,-0.35355,1.0000,-0.35356,0.00000,-0.70712,0.50001,0.35355,0.00000,-0.35356,-0.50000,0.70712,0.00000,0.35355,-1.0000,0.35356,0.00000,0.70712,-0.50002,-0.35355,0.00000,0.35357,0.50000,-0.70712,0.00000,-0.35355,1.0000,-0.35357,0.00000,-0.70712,0.50002,0.35355,0.00000,-0.35357,-0.50000,0.70712,0.00000,0.35355,-1.0000,0.35357,0.00000,0.70712,-0.50002,-0.35355,0.00000,0.35357,0.50000,-0.70712,0.00000,-0.35355,1.0000,-0.35357,0.00000,-0.70712,0.50003
0.00000,-0.50000,0.00000,0.50000,0.00000,-0.50000,0.00000,0.50000,0.00000,-0.50000,0.00000,0.50000,0.00000,-0.50000,0.00000,0.50000,0.00000,-0.50000,0.00000,0.50000,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49999,0.00000,-0.49999,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998,0.00000,-0.49998,0.00000,0.49998
0.00000,-0.50000,0.00000,-0.50000,0.00000,1.0000,0.00000,-0.50000,0.00000,-0.50000,0.00000,1.0000,0.00000,-0.50000,0.00000,-0.50000,0.00000,1.0000,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99999,0.00000,-0.50000,0.00000,-0.49999,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998,0.00000,0.99998,0.00000,-0.50000,0.00000,-0.49998
0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000,0.00000,0.00000,0.00000,1.0000,0.00000,0.00000,0.00000,-1.0000
0.00000,0.50000,0.00000,-0.50000,0.00000,-1.0000,0.00000,-0.50000,0.00000,0.50000,0.00000,1.0000,0.00000,0.50000,0.00000,-0.50000,0.00000,-1.0000,0.00000,-0.50000,0.00000,0.49999,0.00000,0.99999,0.00000,0.50000,0.00000,-0.49999,0.00000,-0.99999,0.00000,-0.50000,0.00000,0.49999,0.00000,0.99999,0.00000,0.50000,0.00000,-0.49999,0.00000,-0.99999,0.00000,-0.50000,0.00000,0.49999,0.00000,0.99999,0.00000,0.50000,0.00000,-0.49999,0.00000,-0.99999,0.00000,-0.50000,0.00000,0.49999,0.00000,0.99998,0.00000,0.50000,0.00000,-0.49998,0.00000,-0.99998,0.00000,-0.50000,0.00000,0.49998,0.00000,0.99998,0.00000,0.50000,0.00000,-0.49998,0.00000,-0.99998,0.00000,-0.50000,0.00000,0.49998,0.00000,0.99998,0.00000,0.50000,0.00000,-0.49998,0.00000,-0.99998,0.00000,-0.50000,0.00000,0.49998,0.00000,0.99998,0.00000,0.50000,0.00000,-0.49998
0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.50000,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49999,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998,0.00000,0.49998
0.35355,-0.50000,-0.35355,-9.5367e-7,-0.35355,-0.50000,0.35355,1.0000,0.35355,-0.50000,-0.35355,-2.8610e-6,-0.35355,-0.50000,0.35355,1.0000,0.35355,-0.50000,-0.35355,-4.7684e-6,-0.35355,-0.49999,0.35355,0.99999,0.35355,-0.49999,-0.35355,-6.6757e-6,-0.35355,-0.49999,0.35355,0.99999,0.35355,-0.49999,-0.35355,-8.5831e-6,-0.35355,-0.49999,0.35355,0.99999,0.35355,-0.49999,-0.35355,-0.000010490,-0.35355,-0.49999,0.35355,0.99999,0.35355,-0.49999,-0.35355,-0.000012398,-0.35355,-0.49999,0.35355,0.99999,0.35355,-0.49999,-0.35355,-0.000014305,-0.35355,-0.49999,0.35355,0.99998,0.35355,-0.49998,-0.35355,-0.000016212,-0.35355,-0.49998,0.35355,0.99998,0.35355,-0.49998,-0.35355,-0.000018120,-0.35355,-0.49998,0.35355,0.99998,0.35355,-0.49998,-0.35355,-0.000020027,-0.35355,-0.49998,0.35355,0.99998,0.35355,-0.49998,-0.35355,-0.000021935,-0.35355,-0.49998,0.35355,0.99998,0.35355,-0.49998,-0.35355,-0.000023842
0.35355,0.00000,0.70711,0.50000,-0.35355,0.00000,0.35355,-0.50000,-0.70711,0.00000,-0.35355,-1.0000,-0.35356,0.00000,-0.70711,-0.50000,0.35355,0.00000,-0.35356,0.50000,0.70711,0.00000,0.35355,1.0000,0.35356,0.00000,0.70711,0.50001,-0.35355,0.00000,0.35356,-0.50000,-0.70711,0.00000,-0.35355,-1.0000,-0.35356,0.00000,-0.70711,-0.50001,0.35355,0.00000,-0.35356,0.50000,0.70712,0.00000,0.35355,1.0000,0.35356,0.00000,0.70712,0.50001,-0.35355,0.00000,0.35356,-0.50000,-0.70712,0.00000,-0.35355,-1.0000,-0.35356,0.00000,-0.70712,-0.50002,0.35355,0.00000,-0.35357,0.50000,0.70712,0.00000,0.35355,1.0000,0.35357,0.00000,0.70712,0.50002,-0.35355,0.00000,0.35357,-0.50000,-0.70712,0.00000,-0.35355,-1.0000,-0.35357,0.00000,-0.70712,-0.50002,0.35355,0.00000,-0.35357,0.50000,0.70712,0.00000,0.35355,1.0000,0.35357,0.00000,0.70712,0.50003
